0,5171,3,1411790400.0
0,5193,1,1314417600.0
0,5212,1,1304913600.0
0,5222,2,1312948800.0
0,5335,1,1308196800.0
0,5360,1,1347768000.0
0,5363,1,1316577600.0
0,5372,1,1310961600.0
0,5378,1,1314158400.0
0,5379,1,1311825600.0
0,5383,2,1352696400.0
0,5387,1,1313640000.0
0,5389,1,1314763200.0
0,5397,1,1318305600.0
0,5399,1,1319515200.0
0,5406,1,1322542800.0
0,5414,1,1323579600.0
0,5417,1,1349323200.0
0,5419,1,1323838800.0
0,5422,1,1324098000.0
0,5433,1,1326690000.0
0,5436,1,1326776400.0
0,5437,1,1327294800.0
0,5443,1,1328850000.0
0,5446,1,1329454800.0
0,5447,1,1330664400.0
0,5448,1,1334116800.0
0,5451,1,1331524800.0
0,5455,1,1332129600.0
0,5468,1,1334721600.0
0,5487,1,1338782400.0
0,5497,2,1353301200.0
0,5505,1,1350446400.0
0,5508,1,1344484800.0
0,5519,2,1355893200.0
0,5522,1,1348977600.0
0,5530,2,1350446400.0
0,5531,1,1350273600.0
0,5541,1,1351656000.0
0,5543,1,1352437200.0
0,5546,1,1352437200.0
0,5551,1,1354338000.0
0,5552,2,1353819600.0
0,5566,2,1359954000.0
0,5575,1,1413345600.0
0,5585,1,1360386000.0
0,5594,1,1362805200.0
0,5604,1,1363924800.0
0,5608,1,1364097600.0
0,5612,1,1374897600.0
0,5621,1,1365998400.0
0,5622,1,1365912000.0
0,5637,2,1371700800.0
0,5638,1,1370318400.0
0,5645,1,1373774400.0
0,5648,1,1375070400.0
0,5653,1,1377144000.0
0,5661,1,1379131200.0
0,5671,1,1386738000.0
0,5672,1,1388379600.0
0,5697,1,1419310800.0
0,5718,1,1302580800.0
0,5768,1,1321419600.0
0,5829,1,1307073600.0
0,5856,1,1307505600.0
0,5875,1,1308024000.0
0,5889,1,1308024000.0
0,5902,1,1325739600.0
0,5957,1,1309838400.0
0,5965,1,1309665600.0
0,5970,1,1310097600.0
0,5977,1,1312948800.0
0,5983,1,1311566400.0
0,5995,1,1312171200.0
0,6001,1,1312776000.0
0,6012,1,1313726400.0
0,6013,1,1314158400.0
0,6014,1,1314417600.0
0,6016,1,1314849600.0
0,6017,1,1314763200.0
0,6020,1,1315195200.0
0,6022,1,1315195200.0
0,6024,1,1316059200.0
0,6026,1,1316059200.0
0,6033,1,1317268800.0
0,6034,1,1317268800.0
0,6037,1,1317614400.0
0,6041,1,1318996800.0
0,6042,1,1319601600.0
0,6045,1,1319860800.0
0,6049,1,1320120000.0
0,6050,1,1320292800.0
0,6052,1,1336190400.0
0,6053,1,1320642000.0
0,6054,1,1320814800.0
0,6056,1,1320814800.0
0,6063,1,1321765200.0
0,6065,1,1322024400.0
0,6071,1,1322542800.0
0,6076,1,1323320400.0
0,6078,1,1323666000.0
0,6080,1,1324616400.0
0,6084,1,1324962000.0
0,6090,1,1325480400.0
0,6093,1,1325912400.0
0,6096,1,1327035600.0
0,6098,1,1326258000.0
0,6105,1,1327035600.0
0,6112,1,1328850000.0
0,6113,1,1329368400.0
0,6114,1,1329109200.0
0,6116,1,1329714000.0
0,6126,1,1330664400.0
0,6138,1,1331697600.0
0,6144,1,1333080000.0
0,6149,1,1333080000.0
0,6160,1,1334116800.0
0,6166,1,1334808000.0
0,6172,1,1335326400.0
0,6175,1,1336017600.0
0,6177,1,1335931200.0
0,6188,1,1337054400.0
0,6194,1,1339300800.0
0,6195,1,1338004800.0
0,6209,1,1339905600.0
0,6210,1,1339473600.0
0,6213,1,1339560000.0
0,6215,1,1339905600.0
0,6220,1,1340337600.0
0,6230,1,1341374400.0
0,6234,1,1342238400.0
0,6257,1,1346126400.0
0,6264,1,1346212800.0
0,6267,1,1346558400.0
0,6268,1,1346558400.0
0,6272,1,1348632000.0
0,6274,1,1347595200.0
0,6278,1,1347854400.0
0,6281,1,1358139600.0
0,6288,1,1348977600.0
0,6291,1,1349841600.0
0,6294,1,1349841600.0
0,6295,1,1349928000.0
0,6310,1,1354770000.0
0,6316,1,1352178000.0
0,6325,1,1352782800.0
0,6327,1,1353128400.0
0,6330,1,1353387600.0
0,6332,1,1353646800.0
0,6336,1,1354856400.0
0,6338,1,1353992400.0
0,6346,1,1354683600.0
0,6351,1,1356066000.0
0,6352,1,1355547600.0
0,6356,1,1355893200.0
0,6369,1,1357102800.0
0,6371,1,1357362000.0
0,6379,1,1358226000.0
0,6381,1,1358658000.0
0,6386,1,1359435600.0
0,6392,1,1360213200.0
0,6402,1,1361077200.0
0,6407,1,1364529600.0
0,6409,1,1362805200.0
0,6410,1,1362459600.0
0,6411,1,1362718800.0
0,6416,1,1362718800.0
0,6417,1,1362805200.0
0,6424,1,1363838400.0
0,6431,1,1364529600.0
0,6435,1,1364356800.0
0,6441,1,1364875200.0
0,6456,1,1366171200.0
0,6460,1,1366084800.0
0,6469,1,1365998400.0
0,6477,1,1366430400.0
0,6478,1,1366516800.0
0,6482,1,1367553600.0
0,6498,1,1368936000.0
0,6510,1,1369627200.0
0,6512,1,1370318400.0
0,6518,1,1371441600.0
0,6519,2,1372392000.0
0,6521,1,1373515200.0
0,6524,1,1372564800.0
0,6543,1,1375243200.0
0,6547,1,1375675200.0
0,6554,1,1377316800.0
0,6556,1,1377576000.0
0,6559,1,1379908800.0
0,6562,1,1378872000.0
0,6564,1,1379908800.0
0,6577,1,1383105600.0
0,6580,1,1384923600.0
0,6581,1,1386306000.0
0,6583,1,1385701200.0
0,6593,1,1386306000.0
0,6594,1,1385701200.0
0,6596,1,1386219600.0
0,6599,1,1386478800.0
0,6603,1,1388379600.0
0,6605,1,1388898000.0
0,6613,1,1395288000.0
0,6619,1,1414990800.0
0,6631,1,1398312000.0
0,6639,1,1399176000.0
0,6649,1,1403755200.0
0,6665,1,1419310800.0
0,6677,1,1417064400.0
0,6681,1,1419310800.0
0,6684,1,1420088400.0
0,6685,1,1420347600.0
0,6720,1,1315713600.0
0,6754,1,1364529600.0
0,6761,-1,1387429200.0
0,6838,-1,1336795200.0
0,6840,1,1352782800.0
0,6844,1,1361768400.0
0,6969,-1,1312516800.0
0,7001,-1,1305000000.0
0,7015,1,1320901200.0
1,3275,4,1411963200.0
1,3277,1,1376625600.0
1,3278,9,1298264400.0
1,3279,1,1387170000.0
1,3281,3,1375761600.0
1,3282,5,1376366400.0
1,3283,5,1320814800.0
1,3284,3,1291006800.0
1,3285,-5,1411963200.0
1,3287,2,1376625600.0
1,3288,2,1376798400.0
1,3289,3,1327381200.0
1,3290,1,1376798400.0
1,3291,5,1336104000.0
1,3292,1,1361250000.0
1,3293,2,1393131600.0
1,3294,8,1333339200.0
1,3295,3,1330491600.0
1,3296,4,1393218000.0
1,3297,8,1308196800.0
1,3298,3,1376625600.0
1,3299,1,1336363200.0
1,3305,6,1325653200.0
1,3309,1,1307246400.0
1,3311,10,1343102400.0
1,3312,9,1394424000.0
1,3313,1,1311220800.0
1,3314,8,1308196800.0
1,3316,5,1306987200.0
1,3317,1,1397793600.0
1,3318,1,1301544000.0
1,3319,3,1301889600.0
1,3321,5,1331870400.0
1,3325,2,1343102400.0
1,3326,1,1332388800.0
1,3328,8,1296622800.0
1,3337,1,1305432000.0
1,3339,1,1305259200.0
1,3340,3,1333425600.0
1,3341,1,1326344400.0
1,3344,2,1329109200.0
1,3348,6,1296622800.0
1,3349,3,1324011600.0
1,3351,2,1333252800.0
1,3357,1,1330664400.0
1,3359,1,1376625600.0
1,3361,1,1387170000.0
1,3363,1,1345003200.0
1,3364,2,1342929600.0
1,3365,8,1308196800.0
1,3367,1,1363838400.0
1,3369,1,1376625600.0
1,3371,1,1331010000.0
1,3373,4,1305000000.0
1,3380,2,1343275200.0
1,3381,4,1362027600.0
1,3382,7,1323493200.0
1,3383,5,1304481600.0
1,3385,1,1385355600.0
1,3387,8,1308196800.0
1,3391,1,1329627600.0
1,3393,6,1306036800.0
1,3395,3,1326776400.0
1,3400,1,1398312000.0
1,3407,2,1331524800.0
1,3411,3,1345608000.0
1,3413,2,1376625600.0
1,3414,2,1311134400.0
1,3419,4,1411963200.0
1,3420,1,1329454800.0
1,3422,1,1301284800.0
1,3424,5,1308283200.0
1,3435,1,1335844800.0
1,3438,2,1396929600.0
1,3439,3,1409457600.0
1,3442,9,1290920400.0
1,3449,1,1321160400.0
1,3456,2,1306123200.0
1,3459,6,1336190400.0
1,3462,6,1333598400.0
1,3463,3,1340856000.0
1,3474,1,1301976000.0
1,3480,2,1376625600.0
1,3483,1,1302840000.0
1,3485,2,1327554000.0
1,3491,2,1306900800.0
1,3493,1,1367467200.0
1,3497,5,1344916800.0
1,3510,1,1306036800.0
1,3511,1,1302840000.0
1,3512,1,1304308800.0
1,3515,2,1342584000.0
1,3516,1,1393218000.0
1,3524,7,1308196800.0
1,3525,2,1305000000.0
1,3531,5,1335931200.0
1,3537,5,1305172800.0
1,3538,3,1331010000.0
1,3542,1,1345435200.0
1,3544,3,1321160400.0
1,3545,7,1308196800.0
1,3546,2,1312516800.0
1,3573,1,1304827200.0
1,3580,1,1338696000.0
1,3586,6,1298869200.0
1,3592,2,1355202000.0
1,3624,1,1346299200.0
1,3627,3,1304481600.0
1,3629,1,1304308800.0
1,3653,1,1297573200.0
1,3655,5,1361768400.0
1,3656,1,1304308800.0
1,3676,1,1289192400.0
1,3686,1,1376798400.0
1,3694,1,1303099200.0
1,3698,1,1309060800.0
1,3710,1,1295154000.0
1,3720,2,1298005200.0
1,3723,1,1307073600.0
1,3743,7,1301284800.0
1,3745,7,1308196800.0
1,3747,4,1306987200.0
1,3763,4,1336449600.0
1,3777,2,1302235200.0
1,3778,1,1302408000.0
1,3782,1,1305086400.0
1,3786,1,1293685200.0
1,3806,1,1302667200.0
1,3835,2,1354510800.0
1,3836,3,1327640400.0
1,3838,1,1303444800.0
1,3861,1,1320642000.0
1,3921,1,1401940800.0
1,3932,3,1304568000.0
1,3946,1,1311480000.0
1,3955,2,1321419600.0
1,3984,2,1292907600.0
1,4041,8,1308196800.0
1,4043,2,1298005200.0
1,4048,1,1303272000.0
1,4051,1,1305518400.0
1,4061,3,1338696000.0
1,4072,-10,1339387200.0
1,4136,2,1312171200.0
1,4145,3,1320465600.0
1,4189,1,1305432000.0
1,4191,2,1294030800.0
1,4259,1,1301284800.0
1,4260,1,1302235200.0
1,4363,1,1304049600.0
1,4371,2,1305000000.0
1,4400,1,1290661200.0
1,4429,1,1381896000.0
1,4482,2,1296622800.0
1,4495,1,1303963200.0
1,4498,1,1304654400.0
1,4505,1,1304654400.0
1,4653,2,1393045200.0
1,4681,2,1303963200.0
1,4693,1,1304827200.0
1,4747,1,1315022400.0
1,4759,1,1326862800.0
1,4766,2,1333598400.0
1,4874,1,1301284800.0
1,4903,2,1291006800.0
1,4906,1,1305432000.0
1,4962,2,1385528400.0
1,4964,1,1308024000.0
1,4980,1,1311652800.0
1,5056,1,1343102400.0
1,5192,1,1302753600.0
1,5199,1,1306296000.0
1,5206,1,1304481600.0
1,5227,1,1305432000.0
1,5247,1,1306123200.0
1,5268,1,1306900800.0
1,5276,2,1307073600.0
1,5674,2,1393045200.0
1,5716,1,1301976000.0
1,5729,1,1303444800.0
1,5758,1,1304481600.0
1,5767,1,1305000000.0
1,5769,1,1305000000.0
1,5968,1,1297746000.0
1,6107,1,1327640400.0
1,6724,1,1376798400.0
1,6813,5,1306036800.0
1,6814,1,1302408000.0
1,6894,-10,1345694400.0
1,6912,-10,1345694400.0
1,6920,-5,1306468800.0
1,6964,-5,1411963200.0
1,6989,-10,1333339200.0
1,6995,-10,1341115200.0
1,7015,-10,1411963200.0
2,3279,8,1372996800.0
2,3280,8,1361941200.0
2,3281,2,1353906000.0
2,3282,1,1354597200.0
2,3284,1,1360213200.0
2,3285,1,1354424400.0
2,3286,1,1367553600.0
2,3287,3,1353992400.0
2,3293,3,1395979200.0
2,3295,2,1362805200.0
2,3298,3,1365393600.0
2,3301,1,1360472400.0
2,3303,2,1354338000.0
2,3304,3,1365652800.0
2,3305,3,1365307200.0
2,3306,5,1365566400.0
2,3308,5,1376280000.0
2,3310,4,1354338000.0
2,3314,1,1357707600.0
2,3316,3,1362546000.0
2,3317,5,1370577600.0
2,3323,1,1364529600.0
2,3327,1,1355979600.0
2,3330,5,1365739200.0
2,3336,1,1354338000.0
2,3337,2,1356152400.0
2,3346,1,1390107600.0
2,3349,1,1355029200.0
2,3355,2,1365134400.0
2,3361,1,1392267600.0
2,3362,2,1385442000.0
2,3364,3,1357707600.0
2,3366,8,1355029200.0
2,3367,4,1372219200.0
2,3369,1,1353992400.0
2,3371,1,1371441600.0
2,3374,1,1355979600.0
2,3377,6,1370491200.0
2,3379,4,1389243600.0
2,3381,2,1359954000.0
2,3385,1,1364529600.0
2,3389,3,1369540800.0
2,3390,1,1352350800.0
2,3394,5,1392354000.0
2,3397,6,1364875200.0
2,3398,3,1357448400.0
2,3399,1,1360299600.0
2,3409,1,1360386000.0
2,3410,3,1365739200.0
2,3416,5,1364616000.0
2,3432,2,1385182800.0
2,3436,2,1363147200.0
2,3437,2,1384923600.0
2,3444,5,1348113600.0
2,3446,-1,1394942400.0
2,3447,1,1360299600.0
2,3448,2,1361854800.0
2,3464,3,1363579200.0
2,3471,4,1363233600.0
2,3473,1,1354510800.0
2,3477,1,1365825600.0
2,3479,1,1361941200.0
2,3481,6,1392267600.0
2,3482,4,1367726400.0
2,3501,1,1355202000.0
2,3502,1,1355288400.0
2,3516,1,1363233600.0
2,3518,2,1363665600.0
2,3521,2,1373947200.0
2,3533,4,1360645200.0
2,3536,3,1370318400.0
2,3540,1,1359694800.0
2,3560,1,1362632400.0
2,3561,6,1371355200.0
2,3562,1,1364702400.0
2,3563,2,1365739200.0
2,3564,1,1392267600.0
2,3565,3,1373947200.0
2,3569,1,1372392000.0
2,3570,1,1359867600.0
2,3583,1,1378094400.0
2,3594,1,1357880400.0
2,3605,3,1357448400.0
2,3607,5,1371441600.0
2,3619,1,1372996800.0
2,3621,4,1365393600.0
2,3625,5,1385528400.0
2,3632,2,1363752000.0
2,3668,2,1354942800.0
2,3670,3,1396756800.0
2,3707,1,1365307200.0
2,3728,1,1365739200.0
2,3734,3,1365912000.0
2,3766,4,1357189200.0
2,3767,3,1362027600.0
2,3783,4,1361422800.0
2,3799,2,1365825600.0
2,3831,3,1372219200.0
2,3864,2,1385442000.0
2,3895,3,1361077200.0
2,3906,2,1362027600.0
2,3912,2,1366257600.0
2,3915,2,1363147200.0
2,3920,2,1364443200.0
2,3924,1,1385701200.0
2,3930,1,1354424400.0
2,3965,1,1363147200.0
2,3975,1,1353128400.0
2,3976,3,1365307200.0
2,3977,1,1359176400.0
2,3994,1,1385096400.0
2,4022,2,1385528400.0
2,4023,1,1352350800.0
2,4026,2,1355115600.0
2,4027,1,1367553600.0
2,4028,3,1356238800.0
2,4029,1,1357275600.0
2,4031,1,1364529600.0
2,4048,1,1363665600.0
2,4089,1,1360299600.0
2,4092,4,1366171200.0
2,4150,1,1348113600.0
2,4151,1,1354165200.0
2,4153,4,1360731600.0
2,4157,1,1354683600.0
2,4159,1,1357102800.0
2,4160,2,1359608400.0
2,4164,3,1365739200.0
2,4165,3,1370577600.0
2,4211,2,1356152400.0
2,4229,1,1357362000.0
2,4243,2,1360040400.0
2,4245,3,1362027600.0
2,4247,4,1363924800.0
2,4248,4,1385787600.0
2,4250,1,1365739200.0
2,4309,3,1361250000.0
2,4316,1,1353042000.0
2,4327,3,1362718800.0
2,4329,4,1359522000.0
2,4332,1,1363320000.0
2,4333,1,1362718800.0
2,4334,3,1365739200.0
2,4336,1,1365739200.0
2,4402,1,1357707600.0
2,4420,1,1357621200.0
2,4447,2,1366084800.0
2,4448,2,1364529600.0
2,4457,1,1366862400.0
2,4547,1,1355288400.0
2,4609,1,1372996800.0
2,4611,5,1348113600.0
2,4612,2,1354683600.0
2,4620,2,1353042000.0
2,4621,1,1355115600.0
2,4629,3,1361250000.0
2,4631,1,1365998400.0
2,4632,3,1365048000.0
2,4633,2,1361941200.0
2,4634,3,1362632400.0
2,4635,4,1363233600.0
2,4636,2,1365048000.0
2,4640,1,1365480000.0
2,4648,1,1371873600.0
2,4652,1,1383714000.0
2,4728,1,1359090000.0
2,4731,1,1360818000.0
2,4795,2,1356238800.0
2,4796,1,1353128400.0
2,4808,2,1355547600.0
2,4817,4,1360645200.0
2,4819,4,1362632400.0
2,4820,2,1360558800.0
2,4822,1,1362718800.0
2,4827,3,1365825600.0
2,4830,3,1365393600.0
2,4832,1,1365998400.0
2,4848,2,1370577600.0
2,5061,2,1363406400.0
2,5086,1,1360126800.0
2,5087,2,1354338000.0
2,5089,3,1362200400.0
2,5095,3,1357448400.0
2,5103,2,1358917200.0
2,5105,2,1360126800.0
2,5106,1,1360386000.0
2,5107,1,1360040400.0
2,5108,1,1360386000.0
2,5110,2,1363924800.0
2,5114,1,1364529600.0
2,5120,3,1365566400.0
2,5124,1,1367294400.0
2,5323,1,1365220800.0
2,5533,1,1364616000.0
2,5550,4,1362632400.0
2,5555,1,1354683600.0
2,5560,1,1354510800.0
2,5561,2,1355115600.0
2,5565,2,1355029200.0
2,5568,1,1355547600.0
2,5570,2,1355634000.0
2,5576,2,1357189200.0
2,5578,1,1357534800.0
2,5581,1,1358485200.0
2,5585,1,1360645200.0
2,5591,2,1361077200.0
2,5598,1,1362974400.0
2,5601,1,1362632400.0
2,5602,1,1363320000.0
2,5604,1,1363320000.0
2,5606,1,1363838400.0
2,5616,2,1364961600.0
2,5623,2,1366603200.0
2,6171,1,1369108800.0
2,6317,1,1352350800.0
2,6355,1,1355547600.0
2,6373,1,1358571600.0
2,6395,1,1360126800.0
2,6400,1,1363665600.0
2,6422,1,1363147200.0
2,6449,1,1364961600.0
2,6465,1,1365739200.0
2,6467,1,1365652800.0
2,6470,1,1365652800.0
2,6487,1,1366862400.0
2,6519,2,1373688000.0
2,6525,1,1371960000.0
2,6539,1,1374120000.0
2,6592,1,1385182800.0
2,6729,1,1357189200.0
2,6749,2,1353214800.0
2,6754,1,1365825600.0
2,6790,2,1361768400.0
2,6793,2,1370404800.0
2,6803,1,1367553600.0
2,6819,1,1358917200.0
2,6844,1,1361250000.0
2,6845,1,1360213200.0
2,6921,2,1364616000.0
2,6924,2,1369108800.0
2,6937,2,1373860800.0
2,7007,3,1363060800.0
2,7016,-10,1398312000.0
3,3275,2,1299646800.0
3,3276,7,1298264400.0
3,3283,2,1319774400.0
3,3284,1,1291698000.0
3,3285,3,1331870400.0
3,3290,4,1303876800.0
3,3291,4,1338782400.0
3,3295,3,1327122000.0
3,3297,5,1297400400.0
3,3299,3,1343016000.0
3,3300,1,1310616000.0
3,3305,4,1342238400.0
3,3309,1,1323579600.0
3,3311,4,1303790400.0
3,3313,4,1309406400.0
3,3314,5,1301889600.0
3,3319,5,1306987200.0
3,3321,2,1325912400.0
3,3328,5,1301889600.0
3,3337,5,1340596800.0
3,3339,4,1323061200.0
3,3341,1,1345435200.0
3,3346,2,1316491200.0
3,3348,4,1318824000.0
3,3351,5,1311998400.0
3,3358,3,1307851200.0
3,3362,2,1306296000.0
3,3365,5,1301889600.0
3,3369,2,1350619200.0
3,3371,3,1326085200.0
3,3373,2,1291352400.0
3,3380,4,1305604800.0
3,3383,1,1304395200.0
3,3385,1,1304740800.0
3,3387,3,1290747600.0
3,3391,1,1309320000.0
3,3393,5,1301889600.0
3,3395,3,1292302800.0
3,3405,5,1305777600.0
3,3410,4,1346558400.0
3,3413,1,1304222400.0
3,3414,2,1313208000.0
3,3419,2,1303185600.0
3,3422,5,1307937600.0
3,3424,5,1304481600.0
3,3427,2,1308110400.0
3,3430,1,1324270800.0
3,3433,3,1345953600.0
3,3442,6,1337400000.0
3,3451,3,1337313600.0
3,3452,1,1345521600.0
3,3455,2,1305691200.0
3,3467,2,1299042000.0
3,3476,3,1306468800.0
3,3485,-5,1343620800.0
3,3489,3,1311998400.0
3,3497,4,1302235200.0
3,3498,1,1303531200.0
3,3501,1,1355202000.0
3,3505,-1,1311220800.0
3,3510,2,1303358400.0
3,3511,2,1297400400.0
3,3523,1,1300680000.0
3,3524,2,1299128400.0
3,3525,3,1322456400.0
3,3539,1,1334808000.0
3,3544,3,1303963200.0
3,3548,3,1316318400.0
3,3576,6,1309320000.0
3,3585,5,1313380800.0
