32	19654	24
32	24222	30
32	33349	2
32	39541	2
33	10320	1
33	21712	1
33	22002	1
33	23862	1
33	24632	1
33	25893	1
33	28042	1
33	30546	1
33	31678	1
33	33064	53
33	33144	1
33	34198	1
33	34910	1
33	36311	1
33	36538	1
33	36876	1
33	37259	1
33	39669	1
33	40811	1
33	42037	1
33	42286	1
33	42709	1
33	43202	1
33	44255	1
33	44824	1
33	45879	1
33	46016	1
33	47943	1
33	54693	1
33	55240	1
33	56799	1
33	57584	1
33	63047	1
33	64291	1
33	65835	1
33	68696	1
34	10176	1
34	18616	20
34	28291	1
34	29019	1
34	36048	1
34	40221	1
34	40370	1
34	42259	1
34	43397	1
34	48271	1
34	65029	1
34	67989	1
34	70457	1
35	10807	1
35	11148	1
35	12696	1
35	16224	1
35	16611	1
35	18496	5
35	18616	22
35	27587	1
35	31662	1
35	35962	1
35	35982	1
35	36233	1
35	36293	1
35	39541	2
35	41509	1
35	47361	1
35	49986	1
35	54143	1
35	59985	1
35	61119	1
35	62362	2
35	62430	1
35	64002	1
36	18616	17
36	24893	1
36	31002	1
36	39541	7
36	43888	1
36	50345	1
37	11241	2
37	19862	2
37	23843	2
37	27482	1
37	30047	1
37	33805	1
37	36204	6
37	38382	1
37	39541	1
37	39742	1
37	40282	1
37	40460	1
37	40712	1
37	43702	11
37	47434	2
37	47974	1
37	53981	4
37	58032	1
37	61480	6
37	62467	1
38	18616	22
38	21724	1
38	23458	1
38	36348	1
38	52832	1
39	11241	1
39	14244	1
39	14753	1
39	15484	1
39	16663	1
39	18496	2
39	18616	9
39	19862	5
39	22886	1
39	23590	1
39	25723	1
39	27514	2
39	28913	3
39	31937	1
39	32461	2
39	33287	1
39	36204	3
39	37243	1
39	40282	2
39	40369	1
39	40712	1
39	42160	1
39	47434	1
39	53981	1
39	56363	1
39	58413	1
39	59233	1
39	61480	3
39	71148	1
39	71428	1
40	13579	1
40	14187	1
40	15894	1
40	19015	1
40	20612	2
40	21352	6
40	24340	1
40	25800	2
40	27306	20
40	28620	2
40	30933	1
40	31380	1
40	31748	12
40	34180	3
40	36437	1
40	36463	2
40	36680	2
40	36796	1
40	37415	1
40	38050	1
40	38413	1
40	38636	1
40	42927	1
40	42948	3
40	43785	1
40	48352	4
40	50115	1
40	52014	11
40	52189	1
40	56214	1
40	57668	1
40	57812	1
40	62267	1
40	64855	17
40	68675	1
40	70157	4
40	70658	1
40	71635	1
41	18616	18
41	27608	1
42	10807	4
42	12696	2
42	16611	4
42	17224	1
42	17707	1
42	19614	1
42	20474	1
42	33064	51
42	34333	1
42	37693	1
42	38858	1
42	39104	1
42	39487	1
42	41435	1
42	41957	1
42	42568	1
42	44889	1
42	48001	1
42	55580	1
42	57653	1
42	58448	1
42	63507	1
42	68133	1
42	68417	1
43	11244	1
43	12774	1
43	15077	1
43	23674	1
43	23718	1
43	27023	1
43	36293	3
43	38238	1
43	39638	1
43	46463	1
43	48001	1
43	50213	19
43	51264	1
43	57653	1
43	59985	1
43	61169	1
43	65993	1
44	13582	1
44	18616	34
44	39541	16
45	12696	1
45	26768	1
45	39541	36
45	47532	1
45	57011	1
46	18616	17
46	31002	1
46	36967	1
46	39541	4
46	41217	1
46	41279	1
46	46134	1
46	46413	1
46	50766	1
46	69591	1
47	61500	135
48	13216	1
48	18431	1
48	18616	27
48	23063	1
48	24035	1
48	27928	1
48	32196	1
48	33153	1
48	34497	1
48	43408	1
48	49416	1
48	70859	1
49	11644	1
49	12696	1
49	14298	2
49	15100	1
49	15263	1
49	15973	4
49	16362	1
49	18247	1
49	28885	4
49	28935	2
49	30047	1
49	30718	1
49	32798	2
49	34097	1
49	35052	1
49	37015	1
49	38443	3
49	38956	1
49	40282	2
49	42590	1
49	42647	1
49	43475	1
49	44938	1
49	45424	1
49	48540	1
49	49155	1
49	51851	3
49	52146	1
49	53888	1
49	54687	1
49	62370	1
49	62531	1
49	63750	1
49	66685	8
49	67342	1
49	69463	1
49	69738	3
50	61500	112
51	11241	1
51	12696	6
51	18616	40
51	36204	1
51	39541	1
51	40282	1
51	47434	1
51	49031	1
51	52886	9
51	53981	7
51	59233	1
51	61480	1
52	11239	1
52	11709	1
52	11846	1
52	12431	1
52	12633	1
52	14126	1
52	14784	1
52	16484	1
52	18422	1
52	22316	1
52	22817	1
52	23808	1
52	27174	1
52	32069	1
52	34334	1
52	34372	1
52	35081	1
52	41333	1
52	41394	1
52	42931	1
52	44192	1
52	44631	1
52	44873	1
52	45491	1
52	50005	20
52	50648	5
52	53221	1
52	55769	1
52	56417	1
52	57320	1
52	57706	1
52	60232	1
52	60358	1
52	62186	1
52	63344	1
52	63857	16
52	66529	1
52	66584	1
52	67549	20
52	68203	1
52	69431	2
52	69957	1
52	71158	1
52	71383	1
53	18616	17
53	39541	2
53	46814	1
53	63119	1
54	19923	1
54	20357	2
54	21895	1
54	25815	1
54	31905	155
54	34773	1
54	37003	3
54	40274	1
54	40959	2
54	41448	2
54	42224	1
54	45657	1
54	48980	210
54	49538	1
54	53670	365
54	55558	1
54	55578	1
54	56594	2
54	60863	2
54	62080	3
54	64361	1
54	71662	2
55	61500	135
56	61500	102
57	12696	1
57	18616	12
57	19626	1
57	19793	1
57	23101	1
57	24494	1
57	31905	1
57	33064	7
57	38198	1
57	39092	1
57	43702	4
57	48001	1
57	50935	1
57	55336	4
57	56659	3
57	60978	1
57	68905	1
58	10879	1
58	11263	2
58	12696	5
58	13445	2
58	18496	2
58	22886	1
58	24778	20
58	30047	1
58	38443	5
58	39356	1
58	40282	1
58	42740	2
58	50414	1
58	55873	1
58	58032	3
58	68001	2
58	68609	2
58	70131	1
58	71148	1
59	18528	1
59	18616	1
59	19490	1
59	21249	1
59	22412	1
59	31127	1
59	31477	1
59	38450	1
59	38613	1
59	39541	68
59	40989	1
59	42899	1
59	43328	1
59	43702	1
59	44123	1
59	45447	1
59	54476	1
59	58129	1
59	59779	1
59	60649	2
59	62079	1
59	63288	1
59	65238	1
59	71106	1
59	71451	1
60	12696	1
60	12833	1
60	16224	1
60	16398	4
60	16761	1
60	23619	24
60	25918	3
60	26059	1
60	40460	1
60	40762	1
60	56181	2
60	56659	3
60	57161	1
60	57925	8
60	58116	1
60	58263	2
60	61706	1
60	63644	1
60	64324	1
60	64523	2
61	18616	26
61	39541	2
61	62362	1
61	71210	1
62	61500	148
63	61500	116
64	18616	16
64	43930	8
64	44108	2
64	51308	2
64	61300	6
64	62543	1
64	66019	1
64	70269	13
65	37243	1
65	61500	98
66	61500	161
67	33064	40
68	12696	5
68	16224	1
68	18616	1
68	19242	1
68	21650	1
68	22261	1
68	23718	3
68	23843	4
68	27390	3
68	28708	1
68	32372	2
68	32461	1
68	35687	1
68	40282	1
68	40460	1
68	42007	1
68	43702	2
68	44897	1
68	44918	1
68	47974	3
68	53981	7
68	59233	1
68	63417	1
68	69516	1
68	69520	1
69	18616	26
69	27029	23
70	14298	1
70	15973	1
70	16048	4
70	16362	1
70	28935	1
70	31670	1
70	35052	1
70	36994	3
70	37243	1
70	40282	2
70	51851	1
70	52146	1
70	66316	19
71	18616	22
71	58895	2
71	62362	2
72	18616	19
72	20527	2
72	27514	1
72	53670	3
72	55353	1
72	62079	1
72	65904	1
72	70168	1
72	71061	1
73	61500	134
74	14791	1
74	32372	1
74	36967	1
74	46413	1
74	61500	116
74	69591	1
75	12696	1
75	18563	1
75	18616	19
75	39541	2
75	40155	1
75	43702	3
75	47974	1
75	52031	1
75	66316	3
76	11291	1
76	12344	1
76	14148	1
76	18616	28
76	33076	3
76	35971	1
76	37646	1
76	56762	1
77	15573	93
77	28278	7
77	47647	115
77	53539	21
78	61500	102
79	12696	1
79	18382	124
79	18616	1
79	43702	2
79	56762	1
79	62362	1
79	62979	1
80	12092	1
80	13787	9
80	20424	7
80	20452	1
80	22807	2
80	24034	1
80	24522	1
80	26773	1
80	28825	4
80	28922	1
80	30316	2
80	31004	2
80	33617	10
80	36500	1
80	44416	2
80	48598	13
80	49182	1
80	49219	1
80	50075	1
80	54970	1
80	56159	1
80	60796	5
80	67581	1
80	70704	1
81	11263	3
81	12696	1
81	13110	1
81	15559	4
81	15688	1
81	16523	2
81	17798	3
81	18775	1
81	20464	1
81	21453	3
81	26809	1
81	27265	1
81	29207	1
81	29279	1
81	38051	2
81	38175	1
81	38222	1
81	38443	16
81	39709	1
81	40282	1
81	41396	1
81	43171	5
81	51669	1
81	51732	1
81	53203	1
81	53888	1
81	54710	1
81	57817	1
81	60925	2
81	63189	1
81	66845	1
81	67286	2
81	67410	1
81	67819	1
81	68384	1
81	68593	3
82	25669	4
82	29443	1
82	40301	32
82	40460	1
82	43932	1
82	46814	1
82	54133	1
82	55093	1
82	56016	1
82	56659	1
82	56741	1
82	59233	1
82	60840	1
82	61627	1
83	10538	2
83	11345	1
83	11934	204
83	13116	2
83	15613	4
83	16869	2
83	17410	4
83	17498	4
83	17872	2
83	17985	2
83	18273	3
83	18489	2
83	23316	2
83	25682	4
83	27436	2
83	29566	4
83	32247	3
83	33234	2
83	35502	6
83	37018	4
83	38367	3
83	40847	2
83	40919	2
83	42940	3
83	43733	3
83	45247	2
83	45636	3
83	46105	1
83	48665	3
83	50425	2
83	51332	4
83	53875	3
83	55408	2
83	59323	2
83	61078	2
83	66554	4
83	66734	3
83	66870	1
83	67950	1
83	68511	2
83	68952	2
83	70900	2
83	71294	3
84	18616	34
84	22124	1
84	62148	1
85	10375	2
85	10862	5
85	13774	1
85	17654	1
85	18420	2
85	18950	7
85	23756	1
85	25828	1
85	28149	1
85	29714	3
85	29997	3
85	30559	2
85	32818	1
85	33803	2
85	41622	2
85	45318	2
85	47328	6
85	51595	1
85	55841	3
85	61260	1
85	61794	3
85	63270	2
85	63873	2
85	63940	2
85	69121	1
85	69780	3
86	12409	1
86	12696	1
86	16290	1
86	18616	2
86	26516	2
86	29019	1
86	29842	1
86	32090	2
86	32527	1
86	36967	1
86	39541	1
86	40370	2
86	41217	1
86	41279	1
86	43888	1
86	46134	1
86	46377	4
86	46413	1
86	47974	1
86	50256	1
86	54654	1
86	62542	1
86	65227	1
86	65388	1
86	65965	2
86	68466	1
86	68905	1
86	69591	1
87	61500	100
88	12549	1
88	19231	1
88	45644	15
88	47333	1
88	49647	1
88	50557	1
88	52935	43
88	56205	1
88	56252	1
88	65779	2
88	66266	3
88	70059	1
89	61500	101
90	61500	124
91	10078	1
91	10166	1
91	10419	1
91	10807	1
91	11367	1
91	12025	1
91	12696	5
91	12774	1
91	13253	1
91	13302	1
91	13414	1
91	14261	1
91	16362	1
91	16590	1
91	16611	1
91	17495	1
91	18616	14
91	19802	1
91	19862	1
91	20557	1
91	20713	1
91	22812	1
91	23403	1
91	23559	1
91	23630	1
91	23841	1
91	24250	1
91	24540	1
91	25369	1
91	27514	1
91	28740	1
91	28847	1
91	29274	1
91	29763	1
91	30047	1
91	30639	1
91	31922	1
91	32089	1
91	32099	2
91	32461	1
91	32527	1
91	33064	2
91	36204	1
91	36293	2
91	37284	1
91	39206	1
91	39345	1
91	39541	4
91	39812	1
91	40616	1
91	40712	1
91	40766	1
91	41699	1
91	41724	1
91	42943	1
91	43011	1
91	43888	1
91	45588	1
91	47882	1
91	47974	2
91	49133	1
91	49324	1
91	51322	1
91	53981	2
91	56501	1
91	56657	1
91	56762	1
91	56960	1
91	57793	1
91	58043	1
91	58319	1
91	61169	3
91	61480	1
91	61500	11
91	62362	3
91	63910	1
91	64806	9
91	67058	6
91	69261	1
91	69591	1
91	69728	1
92	18616	21
92	33064	1
92	35772	1
92	39541	4
93	10914	1
93	11586	2
93	11611	1
93	12117	1
93	12250	1
93	14212	1
93	14519	1
93	17218	1
93	17527	1
93	17697	1
93	18616	7
93	18872	1
93	20315	1
93	21678	1
93	21989	1
93	23324	1
93	23784	2
93	24323	1
93	24816	1
93	25647	2
93	26098	1
93	26104	1
93	27917	1
93	27970	1
93	28681	1
93	28760	1
93	33811	9
93	34244	1
93	34336	1
93	34688	3
93	36293	1
93	39541	1
93	42334	1
93	43567	1
93	44381	1
93	45320	3
93	46123	1
93	46569	1
93	47106	1
93	48001	1
93	51899	1
93	52311	2
93	52447	1
93	53699	2
93	54523	1
93	56681	1
93	58032	1
93	58598	1
93	61751	1
93	62362	1
93	65126	1
93	65763	1
93	66198	1
93	66389	3
93	67614	1
93	69579	1
93	70295	1
93	70670	1
93	71314	4
94	10211	1
94	31141	1
94	34993	1
94	38889	1
94	39541	30
94	41661	2
94	43528	1
94	47334	1
94	48387	1
94	49761	1
94	50459	2
94	63655	1
94	65402	1
94	65484	1
94	68284	1
95	61500	119
96	13859	27
96	40301	34
96	67549	28
96	70597	1
96	71635	2
97	61500	117
98	11334	1
98	18616	22
98	21666	1
98	39541	5
98	42973	1
98	47268	1
98	47705	1
98	49936	1
99	12845	2
99	18616	23
99	29185	1
99	39541	5
99	43702	2
99	68905	1
100	11090	1
100	12696	4
100	15556	2
100	16725	1
100	16760	1
100	18496	9
100	18537	1
100	19007	1
100	19597	1
100	20922	1
100	23849	1
100	24570	1
100	25025	1
100	27640	1
100	28567	1
100	28873	1
100	30372	1
100	31072	1
100	32090	1
100	32424	1
100	32461	4
100	33289	1
100	34044	1
100	34087	1
100	34471	1
100	36073	1
100	36251	1
100	37561	1
100	38461	1
100	40460	2
100	41524	1
100	41707	1
100	43454	1
100	43702	6
100	44334	1
100	46174	1
100	46832	1
100	47939	1
100	47974	1
100	48617	1
100	51035	1
100	51050	2
100	53050	1
100	54052	1
100	56181	1
100	60893	1
100	62079	1
100	65388	2
100	67410	1
100	69406	1
100	69455	1
100	69591	1
100	70288	1
101	10886	1
101	13546	1
101	19853	1
101	20075	1
101	20257	4
101	23525	1
101	23840	2
101	25507	1
101	27252	1
101	30029	1
101	32461	2
101	43955	1
101	44851	2
101	47495	1
101	52218	1
101	54807	1
101	56818	9
101	61244	1
101	62914	3
101	66649	1
101	70069	7
102	10425	1
102	10445	1
102	11819	1
102	17707	3
102	18616	2
102	21839	2
102	25102	1
102	25904	1
102	27393	1
102	27482	1
102	27514	1
102	31397	1
102	31905	19
102	37859	1
102	38164	1
102	39541	2
102	39893	3
102	40301	2
102	42350	1
102	43900	73
102	44642	1
102	46420	1
102	48542	1
102	53336	1
102	53498	1
102	53509	1
102	54520	2
102	56657	1
102	57806	1
102	58019	1
102	59433	1
102	62467	1
102	64373	1
102	67549	3
102	68828	1
102	69953	1
102	70512	1
102	70699	1
102	70810	40
103	16846	1
103	19923	1
103	25815	1
103	31028	1
103	31905	374
103	32880	1
103	34252	1
103	35316	1
103	37003	3
103	41448	2
103	42224	3
103	48801	1
103	49538	3
103	53670	374
103	55558	1
103	55578	2
103	56527	1
103	56594	1
103	57438	1
103	60863	2
103	62080	2
103	63476	1
103	64361	2
103	68422	2
104	61500	139
105	61500	166
106	18616	19
106	40712	1
106	44187	1
106	51099	1
106	66316	1
107	18616	30
107	41426	1
107	43021	1
107	68905	1
108	14148	1
108	18194	5
108	18267	2
108	27192	1
108	28762	3
108	29025	3
108	36660	4
108	37696	9
108	39541	6
108	44895	33
108	45615	4
108	51497	1
108	55324	1
108	55331	5
108	56129	1
108	59562	3
108	61075	6
108	69605	2
109	10366	4
109	13546	2
109	14713	1
109	20257	1
109	23525	2
109	25507	5
109	27976	1
109	40012	5
109	41090	2
109	44851	3
109	50354	1
109	62914	3
109	63325	3
109	63466	5
109	69949	13
109	70724	3
110	18616	24
110	19862	2
110	22886	1
110	23718	1
110	23843	2
110	28079	1
110	31292	2
110	32372	1
110	39541	1
110	43702	1
110	55916	1
110	62362	1
110	66547	1
110	71148	1
111	25669	34
111	27242	1
111	36236	1
111	49358	1
111	51383	1
112	14298	1
112	15973	1
112	16362	1
112	17078	1
112	18399	1
112	21696	1
112	22886	1
112	23678	1
112	28935	1
112	29207	1
112	29594	1
112	30839	1
112	32798	1
112	35052	1
112	37243	1
112	37520	1
112	38443	8
112	38911	1
112	39222	3
112	40282	5
112	42384	1
112	43702	2
112	45203	1
112	46668	1
112	49253	1
112	50233	1
112	51851	2
112	52146	1
112	52333	1
112	53888	1
112	54019	1
112	54687	1
112	55284	1
112	58266	1
112	62531	1
112	65475	1
112	66685	1
112	67366	2
112	67410	1
112	68384	2
112	68873	1
112	71007	1
112	71148	1
112	71384	1
113	15077	1
113	21583	1
113	33064	53
113	36674	1
113	40616	1
113	46430	1
113	50557	1
113	55626	1
113	56657	3
113	61288	1
113	62271	1
113	62320	1
113	69673	1
114	33064	66
114	37989	1
114	65993	1
115	12696	4
115	16224	1
115	39222	1
115	39541	1
115	40282	4
115	43126	1
115	43702	23
115	52146	1
115	58032	1
116	11734	1
116	13667	1
116	18616	48
116	19597	1
116	23989	1
116	27130	1
116	32372	1
116	39541	2
116	47235	1
116	51675	1
116	65630	1
116	71054	1
117	18616	6
117	27692	1
117	39541	2
117	59100	1
117	61169	1
117	64070	1
117	68069	33
118	15674	1
118	18730	23
118	21630	1
118	23732	1
118	25313	64
118	38653	1
118	39541	6
118	39593	1
118	40320	1
118	47814	10
118	53004	2
118	64778	1
118	66673	1
119	11269	1
119	18616	18
119	20443	1
119	27514	2
119	39541	1
119	45980	1
119	59626	1
120	12639	1
120	17248	1
120	17765	1
120	21736	1
120	23284	1
120	31552	3
120	31905	11
120	33615	1
120	40318	2
120	40529	2
120	43126	75
120	46288	1
120	48897	1
120	52696	1
120	53670	3
120	55410	1
120	58185	1
120	62608	1
120	63538	1
120	70060	1
120	70810	22
120	71334	1
120	71940	1
121	11986	2
121	14497	1
121	15755	1
121	18616	2
121	22452	1
121	22771	2
121	23037	1
121	24867	1
121	25196	1
121	26560	1
121	31001	1
121	32970	1
121	33485	1
121	39541	6
121	39997	2
121	41098	23
121	52789	1
121	53547	1
121	62407	1
121	69533	1
122	11039	1
122	11835	1
122	13008	1
122	13911	1
122	18616	45
122	23179	1
122	39322	1
122	39541	1
122	41164	1
122	42818	1
122	54761	1
123	61500	109
124	12789	1
124	15454	1
124	17706	9
124	33064	40
124	37599	1
124	52972	20
125	61500	111
126	13988	1
126	18017	420
126	18616	2
126	21299	8
126	39541	3
126	63805	1
127	10445	1
127	27482	1
127	37859	1
127	61500	27
127	62467	1
128	12696	1
128	16224	1
128	18616	2
128	33064	1
128	36204	2
128	39694	12
128	40282	1
128	43702	5
128	53981	3
128	59233	1
128	61244	1
128	61480	2
128	66316	4
128	69048	1
129	10817	7
129	12546	6
129	13080	6
129	14895	6
129	15359	7
129	16371	7
129	18006	7
129	19288	7
129	20137	5
129	25766	6
129	28153	5
129	28269	399
129	38074	6
129	38932	7
129	40037	7
129	42646	6
129	44291	211
129	45768	7
129	46094	7
129	46208	5
129	50363	6
129	51008	7
129	51278	6
129	51421	6
129	52484	7
129	53010	7
129	55470	6
129	56509	7
129	57019	7
129	59321	7
129	59778	7
129	60574	5
129	62172	7
129	66080	7
129	68078	7
129	68780	1
129	69265	7
129	71252	7
129	71273	7
130	42121	3
130	44054	214
130	46711	65
130	56175	214
131	12774	2
131	18616	17
131	43702	10
131	68171	1
132	14155	1
132	18225	8
132	19936	7
132	21296	5
132	27275	21
132	39570	5
132	43244	3
132	53621	5
132	55949	1
132	60095	33
132	61609	24
132	70374	18
133	15765	1
133	18616	2
133	23718	1
133	27054	1
133	28644	1
133	31517	1
133	32061	1
133	32461	1
133	36054	1
133	36204	1
133	36560	1
133	37252	1
133	39541	4
133	43702	5
133	44216	1
133	47974	1
133	52926	1
133	53981	13
